"","Sach_genes","gene_No","tax.Phylum","Category","till2","t1","Soil_Type","genome"
"317",32,3066,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_007995055.1"
"318",32,3066,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_007995055.1"
"319",32,3066,"Proteobacteria","Sucrose","MP","t1","RH","GCF_007995055.1"
"320",79,3070,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_003234185.1"
"321",55,3070,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_003576405.1"
"322",25,3071,"Proteobacteria","Sucrose","CT","t1","RAS","GCA_004799495.1"
"323",25,3071,"Proteobacteria","Sucrose","MP","t1","RAS","GCA_004799495.1"
"324",25,3071,"Proteobacteria","Sucrose","MP","t1","RH","GCA_004799495.1"
"325",54,3072,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_007954365.1"
"326",43,3074,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_000367525.1"
"327",43,3074,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_000367525.1"
"328",39,3074,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_900101115.1"
"329",62,3079,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_004310685.1"
"330",62,3079,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_004310685.1"
"331",72,3081,"Actinobacteriota","Sucrose","CT","t1","RAS","GCA_014653215.1"
"332",64,3081,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_001984125.1"
"333",72,3081,"Actinobacteriota","Sucrose","MP","t1","RH","GCA_014653215.1"
"334",64,3081,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_001984125.1"
"335",54,3084,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_000411455.1"
"336",32,3084,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_003065425.1"
"337",54,3084,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_000411455.1"
"338",32,3084,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_003065425.1"
"339",32,3086,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_008727755.1"
"340",32,3086,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_008727755.1"
"341",48,3087,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_007988785.1"
"342",56,3087,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_011759585.1"
"343",48,3087,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_007988785.1"
"344",36,3087,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_014204835.1"
"345",19,3089,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_005434915.1"
"346",19,3089,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_005434915.1"
"347",19,3089,"Proteobacteria","Sucrose","MP","t1","RH","GCF_005434915.1"
"348",91,3090,"Actinobacteriota","Sucrose","MP","t1","RAS","GCA_014651715.1"
"349",45,3095,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_001652465.1"
"350",45,3095,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_001652465.1"
"351",69,3096,"Bacteroidota","Sucrose","MP","t1","RAS","GCF_000422945.1"
"352",69,3096,"Bacteroidota","Sucrose","MP","t1","RH","GCF_000422945.1"
"353",36,3099,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_002155695.1"
"354",36,3099,"Proteobacteria","Sucrose","MP","t1","RH","GCF_002155695.1"
"355",50,3103,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_000298175.1"
"356",50,3103,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_000298175.1"
"357",63,3103,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_003224335.1"
"358",21,3103,"Proteobacteria","Sucrose","CT","t1","RH","GCA_002256925.1"
"359",61,3106,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_001421165.1"
"360",52,3106,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_000224415.1"
"361",64,3109,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_013248995.1"
"362",25,3112,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_000247645.1"
"363",79,3112,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_004364285.1"
"364",27,3112,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_006438955.1"
"365",27,3112,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_006438955.1"
"366",27,3112,"Proteobacteria","Sucrose","MP","t1","RH","GCF_006438955.1"
"367",71,3113,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_900102175.1"
"368",71,3113,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_900102175.1"
"369",85,3113,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_900168345.1"
"370",46,3114,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_900163545.1"
"371",98,3118,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_003289625.1"
"372",98,3118,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_003289625.1"
"373",77,3119,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_003751785.1"
"374",59,3124,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_004569265.1"
"375",59,3124,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_004569265.1"
"376",74,3126,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_001280205.1"
"377",30,3126,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_009828055.1"
"378",36,3129,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_005877055.1"
"379",81,3131,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_001618005.1"
"380",51,3134,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_003970925.1"
"381",51,3134,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_003970925.1"
"382",51,3134,"Proteobacteria","Sucrose","MP","t1","RH","GCF_003970925.1"
"383",37,3137,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_001273845.1"
"384",42,3137,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_013409205.1"
"385",42,3137,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_013409205.1"
"386",52,3139,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_001427225.1"
"387",52,3139,"Proteobacteria","Sucrose","MP","t1","RH","GCF_001427225.1"
"388",24,3141,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_014334115.1"
"389",24,3141,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_014334115.1"
"390",24,3141,"Proteobacteria","Sucrose","MP","t1","RH","GCF_014334115.1"
"391",21,3143,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_900115745.1"
"392",21,3143,"Proteobacteria","Sucrose","MP","t1","RH","GCF_900115745.1"
"393",87,3144,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_003234175.1"
"394",27,3149,"Proteobacteria","Sucrose","CT","t1","RH","GCF_010119615.1"
"395",76,3152,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_001428485.1"
"396",76,3152,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_001428485.1"
"397",30,3155,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_001552435.1"
"398",30,3155,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_001552435.1"
"399",24,3156,"Proteobacteria","Sucrose","CT","t1","RH","GCF_001421785.1"
"400",53,3159,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_013408565.1"
"401",53,3159,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_013408565.1"
"402",69,3162,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_002240635.1"
"403",61,3163,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_001423905.1"
"404",45,3165,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_014396975.1"
"405",45,3165,"Proteobacteria","Sucrose","MP","t1","RH","GCF_014396975.1"
"406",48,3167,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_007988805.1"
"407",22,3167,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_009755725.1"
"408",16,3168,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_000974765.1"
"409",16,3168,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_000974765.1"
"410",16,3168,"Proteobacteria","Sucrose","MP","t1","RH","GCF_000974765.1"
"411",34,3169,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_003351045.1"
"412",59,3172,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_007988825.1"
"413",59,3172,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_007988825.1"
"414",52,3172,"Bacteroidota","Sucrose","CT","t1","RH","GCF_013204825.1"
"415",37,3172,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_000382485.1"
"416",37,3172,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_000382485.1"
"417",37,3172,"Proteobacteria","Sucrose","MP","t1","RH","GCF_000382485.1"
"418",35,3173,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_000770795.1"
"419",35,3173,"Proteobacteria","Sucrose","MP","t1","RH","GCF_000770795.1"
"420",54,3177,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_003850245.1"
"421",54,3177,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_003850245.1"
"422",80,3179,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_002931175.1"
"423",56,3181,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_009930795.1"
"424",63,3181,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_003234265.1"
"425",56,3181,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_009930795.1"
"426",76,3182,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_005347485.1"
"427",76,3182,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_005347485.1"
"428",44,3184,"Actinobacteriota","Sucrose","CT","t1","RAS","GCA_014643695.1"
"429",44,3184,"Actinobacteriota","Sucrose","MP","t1","RH","GCA_014643695.1"
"430",127,3184,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_003234565.1"
"431",28,3187,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_003605755.1"
"432",100,3190,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_013389665.1"
"433",100,3190,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_013389665.1"
"434",42,3190,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_902498785.1"
"435",42,3190,"Proteobacteria","Sucrose","MP","t1","RH","GCF_902498785.1"
"436",28,3195,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_003391115.1"
"437",28,3195,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_003391115.1"
"438",28,3195,"Proteobacteria","Sucrose","MP","t1","RH","GCF_003391115.1"
"439",80,3196,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_003234855.1"
"440",23,3196,"Proteobacteria","Sucrose","CT","t1","RH","GCA_004143945.1"
"441",46,3197,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_000297495.1"
"442",46,3197,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_000297495.1"
"443",38,3197,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_900109565.1"
"444",33,3197,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_005144715.1"
"445",38,3197,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_900109565.1"
"446",33,3197,"Proteobacteria","Sucrose","MP","t1","RH","GCF_005144715.1"
"447",38,3197,"Proteobacteria","Sucrose","MP","t1","RH","GCF_900109565.1"
"448",98,3199,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_008763945.1"
"449",98,3199,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_008763945.1"
"450",134,3200,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_900156435.1"
"451",134,3200,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_900156435.1"
"452",30,3204,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_009905735.1"
"453",46,3206,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_002155425.1"
"454",76,3209,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_001742745.1"
"455",45,3210,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_001424905.1"
"456",54,3213,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_004403065.1"
"457",27,3213,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_011761305.1"
"458",27,3213,"Proteobacteria","Sucrose","CT","t1","RH","GCF_011761305.1"
"459",27,3213,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_011761305.1"
"460",27,3213,"Proteobacteria","Sucrose","MP","t1","RH","GCF_011761305.1"
"461",33,3214,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_000007125.1"
"462",57,3215,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_001427145.1"
"463",59,3216,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_000718085.1"
"464",85,3216,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_003610405.1"
"465",59,3216,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_000718085.1"
"466",85,3216,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_003610405.1"
"467",95,3219,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_003989515.1"
"468",28,3220,"Proteobacteria","Sucrose","MP","t1","RH","GCA_014635705.1"
"469",54,3221,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_003391095.1"
"470",54,3221,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_003391095.1"
"471",63,3222,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_013408925.1"
"472",63,3222,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_013408925.1"
"473",67,3223,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_001424645.1"
"474",72,3224,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_007679035.1"
"475",46,3225,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_003575975.1"
"476",73,3227,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_000520535.1"
"477",68,3234,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_900155915.1"
"478",68,3234,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_900155915.1"
"479",33,3236,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_900115155.1"
"480",50,3236,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_007923395.1"
"481",33,3236,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_900115155.1"
"482",26,3240,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_002855495.1"
"483",93,3242,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_003635115.1"
"484",93,3242,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_003635115.1"
"485",58,3245,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_000878135.1"
"486",64,3246,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_004078655.1"
"487",64,3246,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_004078655.1"
"488",110,3248,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_000772085.1"
"489",56,3254,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_002846495.1"
"490",56,3254,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_002846495.1"
"491",34,3258,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_011758565.1"
"492",86,3258,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_007858535.1"
"493",28,3260,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_003290125.1"
"494",93,3261,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_002245215.1"
"495",93,3261,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_002245215.1"
"496",43,3261,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_900163815.1"
"497",78,3262,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_003755185.1"
"498",62,3267,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_003095395.1"
"499",52,3267,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_001570945.1"
"500",52,3267,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_001570945.1"
"501",62,3267,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_003095395.1"
"502",59,3269,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_001428065.1"
"503",59,3269,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_001428065.1"
"504",88,3270,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_001592125.1"
"505",88,3270,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_001592125.1"
"506",90,3270,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_003576185.1"
"507",103,3272,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_004320535.1"
"508",53,3276,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_001620065.1"
"509",53,3276,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_001620065.1"
"510",30,3276,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_001375595.1"
"511",30,3276,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_001375595.1"
"512",116,3277,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_014192415.1"
"513",116,3277,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_014192415.1"
"514",65,3279,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_000763375.1"
"515",43,3284,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_011320115.1"
"516",43,3284,"Proteobacteria","Sucrose","MP","t1","RH","GCF_011320115.1"
"517",85,3285,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_001792815.1"
"518",85,3285,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_001792815.1"
"519",31,3287,"Proteobacteria","Sucrose","CT","t1","RH","GCF_007830035.1"
"520",40,3287,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_014199335.1"
"521",40,3287,"Proteobacteria","Sucrose","MP","t1","RH","GCF_014199335.1"
"522",37,3288,"Proteobacteria","Sucrose","MP","t1","RH","GCF_009740395.1"
"523",71,3289,"Actinobacteriota","Sucrose","MP","t1","RH","GCA_002150995.1"
"524",22,3290,"Firmicutes","Sucrose","MP","t1","RH","GCF_002844395.1"
"525",24,3290,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_014217605.1"
"526",24,3290,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_014217605.1"
"527",24,3290,"Proteobacteria","Sucrose","MP","t1","RH","GCF_014217605.1"
"528",24,3291,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_004965515.1"
"529",24,3291,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_004965515.1"
"530",24,3291,"Proteobacteria","Sucrose","MP","t1","RH","GCF_004965515.1"
"531",61,3292,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_001428435.1"
"532",70,3294,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_000069225.1"
"533",37,3294,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_013778485.1"
"534",37,3294,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_013778485.1"
"535",37,3294,"Proteobacteria","Sucrose","MP","t1","RH","GCF_013778485.1"
"536",61,3296,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_008271365.1"
"537",52,3298,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_004403465.1"
"538",59,3299,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_001428365.1"
"539",42,3306,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_001425405.1"
"540",59,3307,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_014084045.1"
"541",74,3307,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_900104345.1"
"542",59,3307,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_014084045.1"
"543",74,3307,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_900104345.1"
"544",65,3313,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_014197265.1"
"545",37,3313,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_001570985.1"
"546",37,3313,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_001570985.1"
"547",65,3313,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_014197265.1"
"548",60,3314,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_003931875.1"
"549",124,3314,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_004217565.1"
"550",60,3314,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_003931875.1"
"551",69,3317,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_006715145.1"
"552",69,3317,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_006715145.1"
"553",62,3320,"Actinobacteriota","Sucrose","CT","t1","RAS","GCA_014639655.1"
"554",83,3320,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_001049495.1"
"555",62,3320,"Actinobacteriota","Sucrose","MP","t1","RH","GCA_014639655.1"
"556",83,3320,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_001049495.1"
"557",101,3320,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_005490985.1"
"558",97,3321,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_004022425.1"
"559",65,3321,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_002240565.1"
"560",97,3321,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_004022425.1"
"561",43,3323,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_009192745.1"
"562",43,3325,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_009193255.1"
"563",30,3327,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_001008165.2"
"564",45,3331,"Actinobacteriota","Sucrose","MP","t1","RAS","GCA_014645315.1"
"565",58,3332,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_004078635.1"
"566",58,3332,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_004078635.1"
"567",33,3332,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_014489515.1"
"568",33,3332,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_014489515.1"
"569",33,3332,"Proteobacteria","Sucrose","MP","t1","RH","GCF_014489515.1"
"570",58,3333,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_002362255.1"
"571",56,3333,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_003075455.1"
"572",58,3333,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_002362255.1"
"573",39,3334,"Acidobacteriota","Sucrose","CT","t1","RAS","GCA_902805935.1"
"574",39,3334,"Acidobacteriota","Sucrose","CT","t1","RH","GCA_902805935.1"
"575",75,3334,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_001705035.1"
"576",31,3334,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_002197685.1"
"577",31,3334,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_002197685.1"
"578",31,3334,"Proteobacteria","Sucrose","MP","t1","RH","GCF_002197685.1"
"579",18,3336,"Proteobacteria","Sucrose","CT","t1","RAS","GCA_002256425.1"
"580",66,3341,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_002797715.1"
"581",66,3341,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_002797715.1"
"582",30,3342,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_003260275.1"
"583",61,3345,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_011759505.1"
"584",60,3349,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_003991875.1"
"585",65,3349,"Actinobacteriota","Sucrose","CT","t1","RAS","GCF_007667425.1"
"586",60,3349,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_003991875.1"
"587",65,3349,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_007667425.1"
"588",110,3351,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_012221945.1"
"589",57,3351,"Proteobacteria","Sucrose","CT","t1","RAS","GCF_003515075.1"
"590",57,3351,"Proteobacteria","Sucrose","MP","t1","RAS","GCF_003515075.1"
"591",57,3351,"Proteobacteria","Sucrose","MP","t1","RH","GCF_003515075.1"
"592",61,3352,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_900176385.1"
"593",61,3352,"Actinobacteriota","Sucrose","MP","t1","RH","GCF_900176385.1"
"594",49,3354,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_006539525.1"
"595",65,3355,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_900609065.1"
"596",103,3356,"Actinobacteriota","Sucrose","MP","t1","RAS","GCF_009805585.1"
