"","Sach_genes","gene_No","tax.Phylum","Category","till2","t1","Soil_Type","genome"
"326",1441,3074,"Actinobacteriota","Glucose","MP","total","RAS","GCF_000367525.1"
"327",1441,3074,"Actinobacteriota","Glucose","MP","total","RH","GCF_000367525.1"
"328",1472,3074,"Actinobacteriota","Glucose","MP","total","RH","GCF_900101115.1"
"329",1639,3079,"Actinobacteriota","Glucose","CT","total","RAS","GCF_004310685.1"
"330",1639,3079,"Actinobacteriota","Glucose","MP","total","RH","GCF_004310685.1"
"331",1672,3081,"Actinobacteriota","Glucose","CT","total","RAS","GCA_014653215.1"
"332",2059,3081,"Actinobacteriota","Glucose","CT","total","RAS","GCF_001984125.1"
"333",1672,3081,"Actinobacteriota","Glucose","MP","total","RH","GCA_014653215.1"
"334",2059,3081,"Actinobacteriota","Glucose","MP","total","RH","GCF_001984125.1"
"335",1923,3084,"Actinobacteriota","Glucose","CT","total","RAS","GCF_000411455.1"
"336",1700,3084,"Actinobacteriota","Glucose","CT","total","RAS","GCF_003065425.1"
"337",1923,3084,"Actinobacteriota","Glucose","MP","total","RH","GCF_000411455.1"
"338",1700,3084,"Actinobacteriota","Glucose","MP","total","RH","GCF_003065425.1"
"339",1534,3086,"Actinobacteriota","Glucose","CT","total","RAS","GCF_008727755.1"
"340",1534,3086,"Actinobacteriota","Glucose","MP","total","RH","GCF_008727755.1"
"341",1333,3087,"Actinobacteriota","Glucose","CT","total","RAS","GCF_007988785.1"
"342",1777,3087,"Actinobacteriota","Glucose","CT","total","RAS","GCF_011759585.1"
"343",1333,3087,"Actinobacteriota","Glucose","MP","total","RH","GCF_007988785.1"
"344",1898,3087,"Actinobacteriota","Glucose","MP","total","RH","GCF_014204835.1"
"345",1111,3089,"Proteobacteria","Glucose","CT","total","RAS","GCF_005434915.1"
"346",1111,3089,"Proteobacteria","Glucose","MP","total","RAS","GCF_005434915.1"
"347",1111,3089,"Proteobacteria","Glucose","MP","total","RH","GCF_005434915.1"
"348",1860,3090,"Actinobacteriota","Glucose","MP","total","RAS","GCA_014651715.1"
"349",1740,3095,"Actinobacteriota","Glucose","CT","total","RAS","GCF_001652465.1"
"350",1740,3095,"Actinobacteriota","Glucose","MP","total","RH","GCF_001652465.1"
"351",1211,3096,"Bacteroidota","Glucose","MP","total","RAS","GCF_000422945.1"
"352",1211,3096,"Bacteroidota","Glucose","MP","total","RH","GCF_000422945.1"
"353",1353,3099,"Proteobacteria","Glucose","MP","total","RAS","GCF_002155695.1"
"354",1353,3099,"Proteobacteria","Glucose","MP","total","RH","GCF_002155695.1"
"355",1235,3103,"Actinobacteriota","Glucose","MP","total","RAS","GCF_000298175.1"
"356",1235,3103,"Actinobacteriota","Glucose","MP","total","RH","GCF_000298175.1"
"357",1858,3103,"Actinobacteriota","Glucose","MP","total","RH","GCF_003224335.1"
"358",1103,3103,"Proteobacteria","Glucose","CT","total","RH","GCA_002256925.1"
"359",1827,3106,"Actinobacteriota","Glucose","CT","total","RAS","GCF_001421165.1"
"360",1305,3106,"Actinobacteriota","Glucose","MP","total","RAS","GCF_000224415.1"
"361",1724,3109,"Actinobacteriota","Glucose","CT","total","RAS","GCF_013248995.1"
"362",1489,3112,"Actinobacteriota","Glucose","CT","total","RAS","GCF_000247645.1"
"363",1673,3112,"Actinobacteriota","Glucose","CT","total","RAS","GCF_004364285.1"
"364",1354,3112,"Proteobacteria","Glucose","CT","total","RAS","GCF_006438955.1"
"365",1354,3112,"Proteobacteria","Glucose","MP","total","RAS","GCF_006438955.1"
"366",1354,3112,"Proteobacteria","Glucose","MP","total","RH","GCF_006438955.1"
"367",2276,3113,"Actinobacteriota","Glucose","CT","total","RAS","GCF_900102175.1"
"368",2276,3113,"Actinobacteriota","Glucose","MP","total","RH","GCF_900102175.1"
"369",2216,3113,"Actinobacteriota","Glucose","MP","total","RH","GCF_900168345.1"
"370",1344,3114,"Actinobacteriota","Glucose","MP","total","RAS","GCF_900163545.1"
"371",2281,3118,"Actinobacteriota","Glucose","CT","total","RAS","GCF_003289625.1"
"372",2281,3118,"Actinobacteriota","Glucose","MP","total","RH","GCF_003289625.1"
"373",2041,3119,"Actinobacteriota","Glucose","CT","total","RAS","GCF_003751785.1"
"374",1932,3124,"Actinobacteriota","Glucose","CT","total","RAS","GCF_004569265.1"
"375",1932,3124,"Actinobacteriota","Glucose","MP","total","RH","GCF_004569265.1"
"376",2073,3126,"Actinobacteriota","Glucose","MP","total","RH","GCF_001280205.1"
"377",1239,3126,"Proteobacteria","Glucose","MP","total","RAS","GCF_009828055.1"
"378",1171,3129,"Actinobacteriota","Glucose","MP","total","RAS","GCF_005877055.1"
"379",2287,3131,"Actinobacteriota","Glucose","MP","total","RH","GCF_001618005.1"
"380",1869,3134,"Proteobacteria","Glucose","CT","total","RAS","GCF_003970925.1"
"381",1869,3134,"Proteobacteria","Glucose","MP","total","RAS","GCF_003970925.1"
"382",1869,3134,"Proteobacteria","Glucose","MP","total","RH","GCF_003970925.1"
"383",1462,3137,"Actinobacteriota","Glucose","CT","total","RAS","GCF_001273845.1"
"384",1512,3137,"Actinobacteriota","Glucose","MP","total","RAS","GCF_013409205.1"
"385",1512,3137,"Actinobacteriota","Glucose","MP","total","RH","GCF_013409205.1"
"386",1163,3139,"Proteobacteria","Glucose","MP","total","RAS","GCF_001427225.1"
"387",1163,3139,"Proteobacteria","Glucose","MP","total","RH","GCF_001427225.1"
"388",1076,3141,"Proteobacteria","Glucose","CT","total","RAS","GCF_014334115.1"
"389",1076,3141,"Proteobacteria","Glucose","MP","total","RAS","GCF_014334115.1"
"390",1076,3141,"Proteobacteria","Glucose","MP","total","RH","GCF_014334115.1"
"391",1597,3143,"Proteobacteria","Glucose","MP","total","RAS","GCF_900115745.1"
"392",1597,3143,"Proteobacteria","Glucose","MP","total","RH","GCF_900115745.1"
"393",1842,3144,"Actinobacteriota","Glucose","MP","total","RH","GCF_003234175.1"
"394",1107,3149,"Proteobacteria","Glucose","CT","total","RH","GCF_010119615.1"
"395",1996,3152,"Actinobacteriota","Glucose","CT","total","RAS","GCF_001428485.1"
"396",1996,3152,"Actinobacteriota","Glucose","MP","total","RH","GCF_001428485.1"
"397",1269,3155,"Actinobacteriota","Glucose","MP","total","RAS","GCF_001552435.1"
"398",1269,3155,"Actinobacteriota","Glucose","MP","total","RH","GCF_001552435.1"
"399",1313,3156,"Proteobacteria","Glucose","CT","total","RH","GCF_001421785.1"
"400",1276,3159,"Actinobacteriota","Glucose","MP","total","RAS","GCF_013408565.1"
"401",1276,3159,"Actinobacteriota","Glucose","MP","total","RH","GCF_013408565.1"
"402",2111,3162,"Actinobacteriota","Glucose","MP","total","RH","GCF_002240635.1"
"403",1736,3163,"Actinobacteriota","Glucose","CT","total","RAS","GCF_001423905.1"
"404",1415,3165,"Proteobacteria","Glucose","MP","total","RAS","GCF_014396975.1"
"405",1415,3165,"Proteobacteria","Glucose","MP","total","RH","GCF_014396975.1"
"406",1753,3167,"Actinobacteriota","Glucose","CT","total","RAS","GCF_007988805.1"
"407",1213,3167,"Actinobacteriota","Glucose","CT","total","RAS","GCF_009755725.1"
"408",1132,3168,"Proteobacteria","Glucose","CT","total","RAS","GCF_000974765.1"
"409",1132,3168,"Proteobacteria","Glucose","MP","total","RAS","GCF_000974765.1"
"410",1132,3168,"Proteobacteria","Glucose","MP","total","RH","GCF_000974765.1"
"411",1153,3169,"Actinobacteriota","Glucose","CT","total","RAS","GCF_003351045.1"
"412",1933,3172,"Actinobacteriota","Glucose","CT","total","RAS","GCF_007988825.1"
"413",1933,3172,"Actinobacteriota","Glucose","MP","total","RH","GCF_007988825.1"
"414",1385,3172,"Bacteroidota","Glucose","CT","total","RH","GCF_013204825.1"
"415",1348,3172,"Proteobacteria","Glucose","CT","total","RAS","GCF_000382485.1"
"416",1348,3172,"Proteobacteria","Glucose","MP","total","RAS","GCF_000382485.1"
"417",1348,3172,"Proteobacteria","Glucose","MP","total","RH","GCF_000382485.1"
"418",1151,3173,"Proteobacteria","Glucose","MP","total","RAS","GCF_000770795.1"
"419",1151,3173,"Proteobacteria","Glucose","MP","total","RH","GCF_000770795.1"
"420",1870,3177,"Actinobacteriota","Glucose","CT","total","RAS","GCF_003850245.1"
"421",1870,3177,"Actinobacteriota","Glucose","MP","total","RH","GCF_003850245.1"
"422",2286,3179,"Actinobacteriota","Glucose","MP","total","RH","GCF_002931175.1"
"423",1495,3181,"Actinobacteriota","Glucose","CT","total","RAS","GCF_009930795.1"
"424",1844,3181,"Actinobacteriota","Glucose","MP","total","RH","GCF_003234265.1"
"425",1495,3181,"Actinobacteriota","Glucose","MP","total","RH","GCF_009930795.1"
"426",1855,3182,"Actinobacteriota","Glucose","CT","total","RAS","GCF_005347485.1"
"427",1855,3182,"Actinobacteriota","Glucose","MP","total","RH","GCF_005347485.1"
"428",1240,3184,"Actinobacteriota","Glucose","CT","total","RAS","GCA_014643695.1"
"429",1240,3184,"Actinobacteriota","Glucose","MP","total","RH","GCA_014643695.1"
"430",2296,3184,"Actinobacteriota","Glucose","MP","total","RH","GCF_003234565.1"
"431",1273,3187,"Proteobacteria","Glucose","MP","total","RAS","GCF_003605755.1"
"432",2332,3190,"Actinobacteriota","Glucose","CT","total","RAS","GCF_013389665.1"
"433",2332,3190,"Actinobacteriota","Glucose","MP","total","RH","GCF_013389665.1"
"434",1278,3190,"Proteobacteria","Glucose","MP","total","RAS","GCF_902498785.1"
"435",1278,3190,"Proteobacteria","Glucose","MP","total","RH","GCF_902498785.1"
"436",1319,3195,"Proteobacteria","Glucose","CT","total","RAS","GCF_003391115.1"
"437",1319,3195,"Proteobacteria","Glucose","MP","total","RAS","GCF_003391115.1"
"438",1319,3195,"Proteobacteria","Glucose","MP","total","RH","GCF_003391115.1"
"439",1813,3196,"Actinobacteriota","Glucose","MP","total","RH","GCF_003234855.1"
"440",1215,3196,"Proteobacteria","Glucose","CT","total","RH","GCA_004143945.1"
"441",1299,3197,"Actinobacteriota","Glucose","MP","total","RAS","GCF_000297495.1"
"442",1299,3197,"Actinobacteriota","Glucose","MP","total","RH","GCF_000297495.1"
"443",1336,3197,"Proteobacteria","Glucose","CT","total","RAS","GCF_900109565.1"
"444",1337,3197,"Proteobacteria","Glucose","MP","total","RAS","GCF_005144715.1"
"445",1336,3197,"Proteobacteria","Glucose","MP","total","RAS","GCF_900109565.1"
"446",1337,3197,"Proteobacteria","Glucose","MP","total","RH","GCF_005144715.1"
"447",1336,3197,"Proteobacteria","Glucose","MP","total","RH","GCF_900109565.1"
"448",1976,3199,"Actinobacteriota","Glucose","CT","total","RAS","GCF_008763945.1"
"449",1976,3199,"Actinobacteriota","Glucose","MP","total","RH","GCF_008763945.1"
"450",2198,3200,"Actinobacteriota","Glucose","CT","total","RAS","GCF_900156435.1"
"451",2198,3200,"Actinobacteriota","Glucose","MP","total","RH","GCF_900156435.1"
"452",1261,3204,"Proteobacteria","Glucose","MP","total","RAS","GCF_009905735.1"
"453",1409,3206,"Proteobacteria","Glucose","MP","total","RAS","GCF_002155425.1"
"454",2097,3209,"Actinobacteriota","Glucose","MP","total","RH","GCF_001742745.1"
"455",1853,3210,"Actinobacteriota","Glucose","CT","total","RAS","GCF_001424905.1"
"456",1707,3213,"Actinobacteriota","Glucose","MP","total","RH","GCF_004403065.1"
"457",1330,3213,"Proteobacteria","Glucose","CT","total","RAS","GCF_011761305.1"
"458",1330,3213,"Proteobacteria","Glucose","CT","total","RH","GCF_011761305.1"
"459",1330,3213,"Proteobacteria","Glucose","MP","total","RAS","GCF_011761305.1"
"460",1330,3213,"Proteobacteria","Glucose","MP","total","RH","GCF_011761305.1"
"461",1256,3214,"Proteobacteria","Glucose","CT","total","RAS","GCF_000007125.1"
"462",2145,3215,"Actinobacteriota","Glucose","MP","total","RH","GCF_001427145.1"
"463",1755,3216,"Actinobacteriota","Glucose","CT","total","RAS","GCF_000718085.1"
"464",2432,3216,"Actinobacteriota","Glucose","CT","total","RAS","GCF_003610405.1"
"465",1755,3216,"Actinobacteriota","Glucose","MP","total","RH","GCF_000718085.1"
"466",2432,3216,"Actinobacteriota","Glucose","MP","total","RH","GCF_003610405.1"
"467",1958,3219,"Actinobacteriota","Glucose","MP","total","RH","GCF_003989515.1"
"468",1054,3220,"Proteobacteria","Glucose","MP","total","RH","GCA_014635705.1"
"469",1310,3221,"Actinobacteriota","Glucose","MP","total","RAS","GCF_003391095.1"
"470",1310,3221,"Actinobacteriota","Glucose","MP","total","RH","GCF_003391095.1"
"471",1623,3222,"Actinobacteriota","Glucose","MP","total","RAS","GCF_013408925.1"
"472",1623,3222,"Actinobacteriota","Glucose","MP","total","RH","GCF_013408925.1"
"473",1837,3223,"Actinobacteriota","Glucose","CT","total","RAS","GCF_001424645.1"
"474",1504,3224,"Actinobacteriota","Glucose","MP","total","RH","GCF_007679035.1"
"475",1340,3225,"Actinobacteriota","Glucose","MP","total","RAS","GCF_003575975.1"
"476",1565,3227,"Actinobacteriota","Glucose","MP","total","RAS","GCF_000520535.1"
"477",1831,3234,"Actinobacteriota","Glucose","CT","total","RAS","GCF_900155915.1"
"478",1831,3234,"Actinobacteriota","Glucose","MP","total","RH","GCF_900155915.1"
"479",1529,3236,"Actinobacteriota","Glucose","CT","total","RAS","GCF_900115155.1"
"480",1315,3236,"Actinobacteriota","Glucose","MP","total","RAS","GCF_007923395.1"
"481",1529,3236,"Actinobacteriota","Glucose","MP","total","RH","GCF_900115155.1"
"482",1273,3240,"Proteobacteria","Glucose","MP","total","RAS","GCF_002855495.1"
"483",1882,3242,"Actinobacteriota","Glucose","CT","total","RAS","GCF_003635115.1"
"484",1882,3242,"Actinobacteriota","Glucose","MP","total","RH","GCF_003635115.1"
"485",1705,3245,"Actinobacteriota","Glucose","CT","total","RAS","GCF_000878135.1"
"486",2072,3246,"Actinobacteriota","Glucose","CT","total","RAS","GCF_004078655.1"
"487",2072,3246,"Actinobacteriota","Glucose","MP","total","RH","GCF_004078655.1"
"488",1993,3248,"Actinobacteriota","Glucose","MP","total","RH","GCF_000772085.1"
"489",1823,3254,"Actinobacteriota","Glucose","MP","total","RAS","GCF_002846495.1"
"490",1823,3254,"Actinobacteriota","Glucose","MP","total","RH","GCF_002846495.1"
"491",1534,3258,"Actinobacteriota","Glucose","CT","total","RAS","GCF_011758565.1"
"492",1882,3258,"Actinobacteriota","Glucose","MP","total","RAS","GCF_007858535.1"
"493",1297,3260,"Proteobacteria","Glucose","CT","total","RAS","GCF_003290125.1"
"494",2235,3261,"Actinobacteriota","Glucose","CT","total","RAS","GCF_002245215.1"
"495",2235,3261,"Actinobacteriota","Glucose","MP","total","RH","GCF_002245215.1"
"496",1647,3261,"Actinobacteriota","Glucose","MP","total","RH","GCF_900163815.1"
"497",1888,3262,"Actinobacteriota","Glucose","CT","total","RAS","GCF_003755185.1"
"498",1662,3267,"Actinobacteriota","Glucose","CT","total","RAS","GCF_003095395.1"
"499",1305,3267,"Actinobacteriota","Glucose","MP","total","RAS","GCF_001570945.1"
"500",1305,3267,"Actinobacteriota","Glucose","MP","total","RH","GCF_001570945.1"
"501",1662,3267,"Actinobacteriota","Glucose","MP","total","RH","GCF_003095395.1"
"502",1562,3269,"Actinobacteriota","Glucose","MP","total","RAS","GCF_001428065.1"
"503",1562,3269,"Actinobacteriota","Glucose","MP","total","RH","GCF_001428065.1"
"504",2188,3270,"Actinobacteriota","Glucose","CT","total","RAS","GCF_001592125.1"
"505",2188,3270,"Actinobacteriota","Glucose","MP","total","RH","GCF_001592125.1"
"506",1964,3270,"Actinobacteriota","Glucose","MP","total","RH","GCF_003576185.1"
"507",1827,3272,"Actinobacteriota","Glucose","MP","total","RAS","GCF_004320535.1"
"508",2353,3276,"Actinobacteriota","Glucose","CT","total","RAS","GCF_001620065.1"
"509",2353,3276,"Actinobacteriota","Glucose","MP","total","RH","GCF_001620065.1"
"510",1223,3276,"Proteobacteria","Glucose","CT","total","RAS","GCF_001375595.1"
"511",1223,3276,"Proteobacteria","Glucose","MP","total","RAS","GCF_001375595.1"
"512",1946,3277,"Actinobacteriota","Glucose","CT","total","RAS","GCF_014192415.1"
"513",1946,3277,"Actinobacteriota","Glucose","MP","total","RH","GCF_014192415.1"
"514",1979,3279,"Actinobacteriota","Glucose","CT","total","RAS","GCF_000763375.1"
"515",1274,3284,"Proteobacteria","Glucose","MP","total","RAS","GCF_011320115.1"
"516",1274,3284,"Proteobacteria","Glucose","MP","total","RH","GCF_011320115.1"
"517",1945,3285,"Actinobacteriota","Glucose","CT","total","RAS","GCF_001792815.1"
"518",1945,3285,"Actinobacteriota","Glucose","MP","total","RH","GCF_001792815.1"
"519",1094,3287,"Proteobacteria","Glucose","CT","total","RH","GCF_007830035.1"
"520",1258,3287,"Proteobacteria","Glucose","MP","total","RAS","GCF_014199335.1"
"521",1258,3287,"Proteobacteria","Glucose","MP","total","RH","GCF_014199335.1"
"522",1235,3288,"Proteobacteria","Glucose","MP","total","RH","GCF_009740395.1"
"523",2304,3289,"Actinobacteriota","Glucose","MP","total","RH","GCA_002150995.1"
"524",1263,3290,"Firmicutes","Glucose","MP","total","RH","GCF_002844395.1"
"525",1349,3290,"Proteobacteria","Glucose","CT","total","RAS","GCF_014217605.1"
"526",1349,3290,"Proteobacteria","Glucose","MP","total","RAS","GCF_014217605.1"
"527",1349,3290,"Proteobacteria","Glucose","MP","total","RH","GCF_014217605.1"
"528",1174,3291,"Proteobacteria","Glucose","CT","total","RAS","GCF_004965515.1"
"529",1174,3291,"Proteobacteria","Glucose","MP","total","RAS","GCF_004965515.1"
"530",1174,3291,"Proteobacteria","Glucose","MP","total","RH","GCF_004965515.1"
"531",1544,3292,"Actinobacteriota","Glucose","MP","total","RAS","GCF_001428435.1"
"532",3521,3294,"Actinobacteriota","Glucose","MP","total","RH","GCF_000069225.1"
"533",1309,3294,"Proteobacteria","Glucose","CT","total","RAS","GCF_013778485.1"
"534",1309,3294,"Proteobacteria","Glucose","MP","total","RAS","GCF_013778485.1"
"535",1309,3294,"Proteobacteria","Glucose","MP","total","RH","GCF_013778485.1"
"536",1852,3296,"Actinobacteriota","Glucose","MP","total","RH","GCF_008271365.1"
"537",1954,3298,"Actinobacteriota","Glucose","MP","total","RH","GCF_004403465.1"
"538",1761,3299,"Actinobacteriota","Glucose","MP","total","RAS","GCF_001428365.1"
"539",1527,3306,"Proteobacteria","Glucose","CT","total","RAS","GCF_001425405.1"
"540",1765,3307,"Actinobacteriota","Glucose","CT","total","RAS","GCF_014084045.1"
"541",1930,3307,"Actinobacteriota","Glucose","CT","total","RAS","GCF_900104345.1"
"542",1765,3307,"Actinobacteriota","Glucose","MP","total","RH","GCF_014084045.1"
"543",1930,3307,"Actinobacteriota","Glucose","MP","total","RH","GCF_900104345.1"
"544",2201,3313,"Actinobacteriota","Glucose","CT","total","RAS","GCF_014197265.1"
"545",1246,3313,"Actinobacteriota","Glucose","MP","total","RAS","GCF_001570985.1"
"546",1246,3313,"Actinobacteriota","Glucose","MP","total","RH","GCF_001570985.1"
"547",2201,3313,"Actinobacteriota","Glucose","MP","total","RH","GCF_014197265.1"
"548",1796,3314,"Actinobacteriota","Glucose","CT","total","RAS","GCF_003931875.1"
"549",1955,3314,"Actinobacteriota","Glucose","MP","total","RAS","GCF_004217565.1"
"550",1796,3314,"Actinobacteriota","Glucose","MP","total","RH","GCF_003931875.1"
"551",1970,3317,"Actinobacteriota","Glucose","CT","total","RAS","GCF_006715145.1"
"552",1970,3317,"Actinobacteriota","Glucose","MP","total","RH","GCF_006715145.1"
"553",1908,3320,"Actinobacteriota","Glucose","CT","total","RAS","GCA_014639655.1"
"554",2179,3320,"Actinobacteriota","Glucose","CT","total","RAS","GCF_001049495.1"
"555",1908,3320,"Actinobacteriota","Glucose","MP","total","RH","GCA_014639655.1"
"556",2179,3320,"Actinobacteriota","Glucose","MP","total","RH","GCF_001049495.1"
"557",1961,3320,"Actinobacteriota","Glucose","MP","total","RH","GCF_005490985.1"
"558",2012,3321,"Actinobacteriota","Glucose","CT","total","RAS","GCF_004022425.1"
"559",2535,3321,"Actinobacteriota","Glucose","MP","total","RH","GCF_002240565.1"
"560",2012,3321,"Actinobacteriota","Glucose","MP","total","RH","GCF_004022425.1"
